hour,direction,ru,bandwidth,service,delay,slice
0,DL,RU_52,803.6257,VS,100.0,eMBB
0,DL,RU_52,1532.9146,VS,100.0,eMBB
0,DL,RU_52,2015.3048,VS,100.0,eMBB
0,DL,RU_93,884.4992,VS,100.0,eMBB
0,DL,RU_93,1764.6749,VS,100.0,eMBB
0,DL,RU_93,1655.9652,VS,100.0,eMBB
0,DL,RU_44,735.4498,VS,100.0,eMBB
0,DL,RU_44,1713.7421,VS,100.0,eMBB
0,DL,RU_44,1353.3843,VS,100.0,eMBB
0,DL,RU_43,890.0734,VS,100.0,eMBB
0,DL,RU_43,1609.4189,VS,100.0,eMBB
0,DL,RU_43,1735.4566,VS,100.0,eMBB
0,DL,RU_30,254.147,VS,100.0,eMBB
0,DL,RU_30,424.7153,VS,100.0,eMBB
0,DL,RU_30,528.12,VS,100.0,eMBB
0,DL,RU_87,384.0,VS,100.0,eMBB
0,DL,RU_87,972.6108,VS,100.0,eMBB
0,DL,RU_87,820.418,VS,100.0,eMBB
0,DL,RU_62,916.8911,VS,100.0,eMBB
0,DL,RU_62,1563.4363,VS,100.0,eMBB
0,DL,RU_62,1806.2254,VS,100.0,eMBB
0,DL,RU_31,638.7906,VS,100.0,eMBB
0,DL,RU_31,1307.1761,VS,100.0,eMBB
0,DL,RU_31,1275.7116,VS,100.0,eMBB
0,DL,RU_60,846.8597,VS,100.0,eMBB
0,DL,RU_60,1582.9743,VS,100.0,eMBB
0,DL,RU_60,1537.2865,VS,100.0,eMBB
0,DL,RU_50,137.4951,VS,100.0,eMBB
0,DL,RU_50,260.3669,VS,100.0,eMBB
0,DL,RU_50,240.824,VS,100.0,eMBB
0,DL,RU_20,864.1108,VS,100.0,eMBB
0,DL,RU_20,1656.342,VS,100.0,eMBB
0,DL,RU_20,1298.6737,VS,100.0,eMBB
0,DL,RU_7,648.2506,VS,100.0,eMBB
0,DL,RU_7,1252.986,VS,100.0,eMBB
0,DL,RU_7,1332.758,VS,100.0,eMBB
0,DL,RU_21,360.1702,VS,100.0,eMBB
0,DL,RU_21,775.568,VS,100.0,eMBB
0,DL,RU_21,639.0186,VS,100.0,eMBB
0,DL,RU_73,364.0,VS,100.0,eMBB
0,DL,RU_73,708.0384,VS,100.0,eMBB
0,DL,RU_73,754.8495,VS,100.0,eMBB
0,DL,RU_98,320.0,VS,100.0,eMBB
0,DL,RU_98,709.2688,VS,100.0,eMBB
0,DL,RU_98,591.8873,VS,100.0,eMBB
0,DL,RU_37,252.0,VS,100.0,eMBB
0,DL,RU_37,586.0622,VS,100.0,eMBB
0,DL,RU_37,462.8583,VS,100.0,eMBB
0,DL,RU_39,788.3316,VS,100.0,eMBB
0,DL,RU_39,1577.5687,VS,100.0,eMBB
0,DL,RU_39,1187.8416,VS,100.0,eMBB
0,DL,RU_56,364.0,VS,100.0,eMBB
0,DL,RU_56,686.9893,VS,100.0,eMBB
0,DL,RU_56,719.9484,VS,100.0,eMBB
0,DL,RU_65,252.0,VS,100.0,eMBB
0,DL,RU_65,421.9886,VS,100.0,eMBB
0,DL,RU_65,530.9824,VS,100.0,eMBB
0,UL,RU_50,922.669,MIOT,10.0,mMTC
0,UL,RU_50,1912.9461,MIOT,10.0,mMTC
0,UL,RU_50,1746.5996,MIOT,10.0,mMTC
0,UL,RU_42,709.2543,MIOT,10.0,mMTC
0,UL,RU_42,1569.8851,MIOT,10.0,mMTC
0,UL,RU_42,1289.0597,MIOT,10.0,mMTC
0,UL,RU_88,750.8107,MIOT,10.0,mMTC
0,UL,RU_88,1707.0741,MIOT,10.0,mMTC
0,UL,RU_88,1403.4803,MIOT,10.0,mMTC
0,UL,RU_61,543.3645,MIOT,10.0,mMTC
0,UL,RU_61,1143.6121,MIOT,10.0,mMTC
0,UL,RU_61,1071.3452,MIOT,10.0,mMTC
0,UL,RU_75,94.6565,MIOT,10.0,mMTC
0,UL,RU_75,233.0739,MIOT,10.0,mMTC
0,UL,RU_75,184.1931,MIOT,10.0,mMTC
0,UL,RU_35,784.2762,MIOT,10.0,mMTC
0,UL,RU_35,1493.9315,MIOT,10.0,mMTC
0,UL,RU_35,1255.0268,MIOT,10.0,mMTC
0,UL,RU_92,368.8393,MIOT,10.0,mMTC
0,UL,RU_92,614.0955,I4.0,15.0,uRLLC
0,DL,RU_10,614.0955,I4.0,15.0,uRLLC
0,UL,RU_92,814.7647,MIOT,10.0,mMTC
0,UL,RU_73,558.5617,MIOT,10.0,mMTC
0,UL,RU_73,861.0062,MIOT,10.0,mMTC
0,UL,RU_73,1151.028,MIOT,10.0,mMTC
0,UL,RU_80,380.9126,MIOT,10.0,mMTC
0,UL,RU_80,693.8289,MIOT,10.0,mMTC
0,UL,RU_80,723.2849,MIOT,10.0,mMTC
0,UL,RU_12,873.7923,MIOT,10.0,mMTC
0,UL,RU_12,2051.4878,MIOT,10.0,mMTC
0,UL,RU_12,1311.7714,MIOT,10.0,mMTC
0,UL,RU_33,722.1797,MIOT,10.0,mMTC
0,UL,RU_33,1356.9965,MIOT,10.0,mMTC
0,DL,RU_33,1533.3491,AR,20.0,eMBB
0,UL,RU_89,94.5432,MIOT,10.0,mMTC
0,UL,RU_89,147.9358,MIOT,10.0,mMTC
0,UL,RU_89,173.2549,MIOT,10.0,mMTC
0,UL,RU_7,112.0662,VOIP,100.0,eMBB
0,DL,RU_71,112.0662,VOIP,100.0,eMBB
0,DL,RU_71,189.8446,CG,80.0,eMBB
0,UL,RU_7,216.2792,VOIP,100.0,eMBB
0,DL,RU_71,216.2792,VOIP,100.0,eMBB
0,DL,RU_42,344.0,VS,100.0,eMBB
0,DL,RU_42,736.98,VS,100.0,eMBB
0,DL,RU_42,663.4067,VS,100.0,eMBB
0,DL,RU_5,380.0,VS,100.0,eMBB
0,DL,RU_5,807.4544,VS,100.0,eMBB
0,DL,RU_5,733.1963,VS,100.0,eMBB
0,UL,RU_21,109.7242,VOIP,100.0,eMBB
0,DL,RU_12,109.7242,VOIP,100.0,eMBB
0,UL,RU_21,221.7869,VOIP,100.0,eMBB
0,DL,RU_12,221.7869,VOIP,100.0,eMBB
0,UL,RU_21,273.617,VOIP,100.0,eMBB
0,DL,RU_12,273.617,VOIP,100.0,eMBB
0,DL,RU_8,328.0,VS,100.0,eMBB
0,UL,RU_97,667.6004,I4.0,15.0,uRLLC
0,DL,RU_8,667.6004,I4.0,15.0,uRLLC
0,DL,RU_8,609.0894,VS,100.0,eMBB
0,UL,RU_13,108.3287,VOIP,100.0,eMBB
0,DL,RU_84,108.3287,VOIP,100.0,eMBB
0,UL,RU_13,207.1903,VOIP,100.0,eMBB
0,DL,RU_84,207.1903,VOIP,100.0,eMBB
0,UL,RU_13,207.9142,VOIP,100.0,eMBB
0,DL,RU_84,207.9142,VOIP,100.0,eMBB
0,UL,RU_91,113.5099,VOIP,100.0,eMBB
0,DL,RU_79,113.5099,VOIP,100.0,eMBB
0,UL,RU_91,198.1013,VOIP,100.0,eMBB
0,DL,RU_79,198.1013,VOIP,100.0,eMBB
0,UL,RU_91,243.9926,VOIP,100.0,eMBB
0,DL,RU_79,243.9926,VOIP,100.0,eMBB
0,UL,RU_11,112.7136,VOIP,100.0,eMBB
0,DL,RU_83,112.7136,VOIP,100.0,eMBB
0,UL,RU_11,269.103,VOIP,100.0,eMBB
0,DL,RU_83,269.103,VOIP,100.0,eMBB
0,UL,RU_11,276.5409,VOIP,100.0,eMBB
0,DL,RU_83,276.5409,VOIP,100.0,eMBB
0,UL,RU_82,108.5369,VOIP,100.0,eMBB
0,DL,RU_65,108.5369,VOIP,100.0,eMBB
0,UL,RU_82,232.6799,VOIP,100.0,eMBB
0,DL,RU_65,232.6799,VOIP,100.0,eMBB
0,UL,RU_82,192.7133,VOIP,100.0,eMBB
0,DL,RU_65,192.7133,VOIP,100.0,eMBB
0,UL,RU_13,796.2408,MIOT,10.0,mMTC
0,UL,RU_13,1359.117,MIOT,10.0,mMTC
0,UL,RU_13,1531.5178,MIOT,10.0,mMTC
0,UL,RU_91,591.906,MIOT,10.0,mMTC
0,UL,RU_91,1139.7807,MIOT,10.0,mMTC
0,UL,RU_91,912.0449,MIOT,10.0,mMTC
0,UL,RU_90,106.8141,VOIP,100.0,eMBB
0,DL,RU_6,106.8141,VOIP,100.0,eMBB
0,UL,RU_90,210.2417,VOIP,100.0,eMBB
0,DL,RU_6,210.2417,VOIP,100.0,eMBB
0,UL,RU_90,185.2811,VOIP,100.0,eMBB
0,DL,RU_6,185.2811,VOIP,100.0,eMBB
0,UL,RU_19,112.0662,VOIP,100.0,eMBB
0,DL,RU_44,112.0662,VOIP,100.0,eMBB
0,UL,RU_19,227.0865,VOIP,100.0,eMBB
0,DL,RU_44,227.0865,VOIP,100.0,eMBB
0,UL,RU_19,207.6734,VOIP,100.0,eMBB
0,DL,RU_44,207.6734,VOIP,100.0,eMBB
0,UL,RU_62,109.9351,VOIP,100.0,eMBB
0,DL,RU_21,109.9351,VOIP,100.0,eMBB
0,UL,RU_62,237.4989,VOIP,100.0,eMBB
0,DL,RU_21,237.4989,VOIP,100.0,eMBB
0,UL,RU_62,174.9747,VOIP,100.0,eMBB
0,DL,RU_21,174.9747,VOIP,100.0,eMBB
0,UL,RU_2,109.094,VOIP,100.0,eMBB
0,DL,RU_19,109.094,VOIP,100.0,eMBB
0,UL,RU_2,196.4649,VOIP,100.0,eMBB
0,DL,RU_19,196.4649,VOIP,100.0,eMBB
0,UL,RU_2,251.0132,VOIP,100.0,eMBB
0,DL,RU_19,251.0132,VOIP,100.0,eMBB
0,DL,RU_91,1055.233,VS,100.0,eMBB
0,DL,RU_91,2036.6754,VS,100.0,eMBB
0,DL,RU_91,2314.7701,CG,80.0,eMBB
0,DL,RU_13,357.059,VS,100.0,eMBB
0,DL,RU_13,862.391,VS,100.0,eMBB
0,DL,RU_13,762.075,VS,100.0,eMBB
0,DL,RU_36,798.1692,VS,100.0,eMBB
0,DL,RU_36,1414.7886,VS,100.0,eMBB
0,DL,RU_36,1375.2165,VS,100.0,eMBB
0,DL,RU_62,901.6772,VS,100.0,eMBB
0,DL,RU_62,1558.9907,VS,100.0,eMBB
0,UL,RU_8,1626.6018,I4.0,15.0,uRLLC
0,DL,RU_62,1626.6018,I4.0,15.0,uRLLC
0,DL,RU_48,842.5859,VS,100.0,eMBB
0,DL,RU_48,1742.5538,VS,100.0,eMBB
0,DL,RU_48,1724.4232,VS,100.0,eMBB
0,DL,RU_94,1145.4634,VS,100.0,eMBB
0,DL,RU_94,2273.1665,VS,100.0,eMBB
0,DL,RU_94,2634.962,VS,100.0,eMBB
0,DL,RU_26,352.0,VS,100.0,eMBB
0,DL,RU_26,748.5379,VS,100.0,eMBB
0,DL,RU_26,713.851,VS,100.0,eMBB
0,DL,RU_37,608.211,VS,100.0,eMBB
0,UL,RU_55,1220.6203,I4.0,15.0,uRLLC
0,DL,RU_37,1220.6203,I4.0,15.0,uRLLC
0,DL,RU_37,1033.686,VS,100.0,eMBB
0,DL,RU_6,804.7046,VS,100.0,eMBB
0,DL,RU_6,1643.1651,VS,100.0,eMBB
0,DL,RU_6,1326.137,VS,100.0,eMBB
0,DL,RU_84,903.6822,VS,100.0,eMBB
0,DL,RU_84,2064.9232,VS,100.0,eMBB
0,DL,RU_84,1723.0727,VS,100.0,eMBB
0,DL,RU_97,472.7197,VS,100.0,eMBB
0,DL,RU_97,920.553,VS,100.0,eMBB
0,DL,RU_97,878.8101,VS,100.0,eMBB
0,DL,RU_50,654.5983,VS,100.0,eMBB
0,DL,RU_50,1134.9963,VS,100.0,eMBB
0,DL,RU_50,1374.9856,VS,100.0,eMBB
0,DL,RU_69,707.8379,VS,100.0,eMBB
0,DL,RU_69,1423.8798,VS,100.0,eMBB
0,DL,RU_69,1479.0629,VS,100.0,eMBB
0,DL,RU_86,268.7069,VS,100.0,eMBB
0,DL,RU_86,483.9433,VS,100.0,eMBB
0,UL,RU_77,541.1048,I4.0,15.0,uRLLC
0,DL,RU_86,541.1048,I4.0,15.0,uRLLC
0,DL,RU_54,1072.7369,VS,100.0,eMBB
0,DL,RU_54,2271.8974,VS,100.0,eMBB
0,DL,RU_54,2289.3427,VS,100.0,eMBB
0,UL,RU_64,110.2169,VOIP,100.0,eMBB
0,DL,RU_86,110.2169,VOIP,100.0,eMBB
0,UL,RU_64,207.9155,VOIP,100.0,eMBB
0,DL,RU_86,207.9155,VOIP,100.0,eMBB
0,UL,RU_64,187.9441,VOIP,100.0,eMBB
0,DL,RU_86,187.9441,VOIP,100.0,eMBB
0,UL,RU_71,738.6119,MIOT,10.0,mMTC
0,UL,RU_71,1444.0607,MIOT,10.0,mMTC
0,UL,RU_71,1480.2903,MIOT,10.0,mMTC
0,DL,RU_12,320.0,VS,100.0,eMBB
0,DL,RU_12,649.8032,VS,100.0,eMBB
0,DL,RU_12,697.4242,VS,100.0,eMBB
0,DL,RU_24,519.0197,CG,80.0,eMBB
0,DL,RU_24,1142.5794,CG,80.0,eMBB
0,DL,RU_24,910.3182,CG,80.0,eMBB
0,DL,RU_11,263.0411,CG,80.0,eMBB
0,DL,RU_11,470.3863,CG,80.0,eMBB
0,DL,RU_11,511.055,CG,80.0,eMBB
0,DL,RU_28,608.0237,CG,80.0,eMBB
0,DL,RU_28,1098.9384,CG,80.0,eMBB
0,DL,RU_28,1301.5503,CG,80.0,eMBB
0,DL,RU_91,699.381,CG,80.0,eMBB
0,DL,RU_91,1153.0414,CG,80.0,eMBB
0,DL,RU_91,1489.5019,CG,80.0,eMBB
0,DL,RU_68,483.2697,CG,80.0,eMBB
0,UL,RU_68,851.7758,MIOT,10.0,mMTC
0,DL,RU_68,791.5342,CG,80.0,eMBB
0,DL,RU_23,471.9491,CG,80.0,eMBB
0,DL,RU_23,863.2587,CG,80.0,eMBB
0,DL,RU_23,927.3132,CG,80.0,eMBB
0,DL,RU_49,304.1405,CG,80.0,eMBB
0,DL,RU_49,502.2928,CG,80.0,eMBB
0,DL,RU_49,701.6427,CG,80.0,eMBB
0,DL,RU_29,26.5695,CG,80.0,eMBB
0,UL,RU_95,52.7792,I4.0,15.0,uRLLC
0,DL,RU_29,52.7792,I4.0,15.0,uRLLC
0,DL,RU_29,53.181,CG,80.0,eMBB
0,DL,RU_26,471.0568,CG,80.0,eMBB
0,DL,RU_26,868.2616,CG,80.0,eMBB
0,DL,RU_26,822.2932,CG,80.0,eMBB
0,DL,RU_84,573.5085,CG,80.0,eMBB
0,DL,RU_84,995.4431,CG,80.0,eMBB
0,DL,RU_84,1040.3461,CG,80.0,eMBB
0,DL,RU_11,381.3295,CG,80.0,eMBB
0,DL,RU_11,708.1736,CG,80.0,eMBB
0,DL,RU_11,722.2415,CG,80.0,eMBB
0,DL,RU_90,32.5401,CG,80.0,eMBB
0,DL,RU_90,68.8372,CG,80.0,eMBB
0,DL,RU_90,60.6662,CG,80.0,eMBB
0,DL,RU_68,402.8055,CG,80.0,eMBB
0,DL,RU_68,712.6486,CG,80.0,eMBB
0,DL,RU_68,1046.2167,CG,80.0,eMBB
0,DL,RU_52,164.0,CG,80.0,eMBB
0,DL,RU_52,329.2831,CG,80.0,eMBB
0,DL,RU_52,248.5206,CG,80.0,eMBB
0,DL,RU_42,288.0,VS,100.0,eMBB
0,DL,RU_42,585.1678,VS,100.0,eMBB
0,DL,RU_42,627.0457,VS,100.0,eMBB
0,UL,RU_58,268.8951,MIOT,10.0,mMTC
0,UL,RU_58,505.0333,MIOT,10.0,mMTC
0,UL,RU_58,564.0511,MIOT,10.0,mMTC
0,UL,RU_32,807.4445,MIOT,10.0,mMTC
0,UL,RU_32,1911.2861,MIOT,10.0,mMTC
0,UL,RU_32,1499.0731,MIOT,10.0,mMTC
0,UL,RU_48,432.0922,MIOT,10.0,mMTC
0,UL,RU_48,712.1018,MIOT,10.0,mMTC
0,UL,RU_48,882.3112,MIOT,10.0,mMTC
0,UL,RU_76,627.6416,MIOT,10.0,mMTC
0,UL,RU_76,1065.9834,I4.0,15.0,uRLLC
0,DL,RU_75,1065.9834,I4.0,15.0,uRLLC
0,UL,RU_76,1236.8492,MIOT,10.0,mMTC
0,UL,RU_31,372.945,MIOT,10.0,mMTC
0,DL,RU_31,725.1089,CG,80.0,eMBB
0,UL,RU_31,791.9781,MIOT,10.0,mMTC
0,UL,RU_93,319.0517,MIOT,10.0,mMTC
0,UL,RU_93,430.0373,VOIP,100.0,eMBB
0,DL,RU_5,430.0373,VOIP,100.0,eMBB
0,UL,RU_93,692.3408,MIOT,10.0,mMTC
0,UL,RU_85,736.6504,MIOT,10.0,mMTC
0,UL,RU_85,1313.3997,MIOT,10.0,mMTC
0,DL,RU_85,1665.168,CG,80.0,eMBB
0,UL,RU_4,816.617,I4.0,15.0,uRLLC
0,DL,RU_72,816.617,I4.0,15.0,uRLLC
0,UL,RU_4,1105.8169,I4.0,15.0,uRLLC
0,DL,RU_72,1105.8169,I4.0,15.0,uRLLC
0,UL,RU_4,1740.9509,I4.0,15.0,uRLLC
0,DL,RU_72,1740.9509,I4.0,15.0,uRLLC
0,UL,RU_55,405.52,I4.0,15.0,uRLLC
0,DL,RU_13,405.52,I4.0,15.0,uRLLC
0,UL,RU_55,388.6231,I4.0,15.0,uRLLC
0,DL,RU_13,388.6231,I4.0,15.0,uRLLC
0,UL,RU_55,796.2184,I4.0,15.0,uRLLC
0,DL,RU_13,796.2184,I4.0,15.0,uRLLC
0,UL,RU_42,201.3753,I4.0,15.0,uRLLC
0,DL,RU_38,201.3753,I4.0,15.0,uRLLC
0,UL,RU_42,383.6824,I4.0,15.0,uRLLC
0,DL,RU_38,383.6824,I4.0,15.0,uRLLC
0,UL,RU_42,428.4811,I4.0,15.0,uRLLC
0,DL,RU_38,428.4811,I4.0,15.0,uRLLC
0,UL,RU_10,405.52,I4.0,15.0,uRLLC
0,DL,RU_88,405.52,I4.0,15.0,uRLLC
0,UL,RU_10,842.7706,I4.0,15.0,uRLLC
0,DL,RU_88,842.7706,I4.0,15.0,uRLLC
0,UL,RU_10,360.0452,I4.0,15.0,uRLLC
0,DL,RU_88,360.0452,I4.0,15.0,uRLLC
0,DL,RU_84,276.0,VS,100.0,eMBB
0,DL,RU_84,646.8978,VS,100.0,eMBB
0,DL,RU_84,594.4124,VS,100.0,eMBB
0,UL,RU_60,357.2535,MIOT,10.0,mMTC
0,UL,RU_60,705.1566,MIOT,10.0,mMTC
0,UL,RU_60,829.0173,MIOT,10.0,mMTC
0,UL,RU_57,856.6369,MIOT,10.0,mMTC
0,UL,RU_57,1659.5877,MIOT,10.0,mMTC
0,UL,RU_57,1570.7726,MIOT,10.0,mMTC
0,DL,RU_15,516.3956,VS,100.0,eMBB
0,DL,RU_15,1057.8143,VS,100.0,eMBB
0,DL,RU_15,990.5134,VS,100.0,eMBB
0,UL,RU_65,109.5138,VOIP,100.0,eMBB
0,DL,RU_94,109.5138,VOIP,100.0,eMBB
0,UL,RU_65,213.1242,VOIP,100.0,eMBB
0,DL,RU_94,213.1242,VOIP,100.0,eMBB
0,UL,RU_17,107.9135,VOIP,100.0,eMBB
0,DL,RU_53,107.9135,VOIP,100.0,eMBB
0,UL,RU_17,209.578,MIOT,10.0,mMTC
0,UL,RU_17,186.233,VOIP,100.0,eMBB
0,DL,RU_53,186.233,VOIP,100.0,eMBB
0,UL,RU_78,107.9135,VOIP,100.0,eMBB
0,DL,RU_16,107.9135,VOIP,100.0,eMBB
0,UL,RU_78,191.3103,I4.0,15.0,uRLLC
0,DL,RU_16,191.3103,I4.0,15.0,uRLLC
0,DL,RU_15,378.7646,VS,100.0,eMBB
0,DL,RU_15,896.5916,VS,100.0,eMBB
0,DL,RU_15,813.8093,VS,100.0,eMBB
0,UL,RU_54,111.9229,VOIP,100.0,eMBB
0,DL,RU_79,111.9229,VOIP,100.0,eMBB
0,UL,RU_54,231.5734,VOIP,100.0,eMBB
0,DL,RU_79,231.5734,VOIP,100.0,eMBB
0,DL,RU_51,200.0,VS,100.0,eMBB
0,DL,RU_51,519.4944,VS,100.0,eMBB
0,DL,RU_16,324.0,VS,100.0,eMBB
0,DL,RU_16,652.3635,VS,100.0,eMBB
0,DL,RU_11,272.0,VS,100.0,eMBB
0,DL,RU_11,485.4206,VS,100.0,eMBB
0,DL,RU_3,76.6118,CG,80.0,eMBB
0,DL,RU_3,108.7827,CG,80.0,eMBB
0,DL,RU_3,166.1609,CG,80.0,eMBB
0,DL,RU_27,642.5345,CG,80.0,eMBB
0,DL,RU_27,1428.8407,CG,80.0,eMBB
0,DL,RU_89,635.3208,CG,80.0,eMBB
0,DL,RU_89,1109.8671,CG,80.0,eMBB
0,DL,RU_74,546.8595,CG,80.0,eMBB
0,DL,RU_74,823.8253,CG,80.0,eMBB
0,DL,RU_53,377.7983,CG,80.0,eMBB
0,DL,RU_53,619.007,CG,80.0,eMBB
0,DL,RU_17,619.5224,CG,80.0,eMBB
0,DL,RU_17,1033.0973,CG,80.0,eMBB
0,DL,RU_17,1177.3672,CG,80.0,eMBB
0,DL,RU_6,630.8907,CG,80.0,eMBB
0,DL,RU_6,1178.0443,CG,80.0,eMBB
0,DL,RU_89,355.6012,CG,80.0,eMBB
0,DL,RU_89,687.2554,CG,80.0,eMBB
0,DL,RU_74,196.0,CG,80.0,eMBB
0,UL,RU_21,396.9842,I4.0,15.0,uRLLC
0,DL,RU_74,396.9842,I4.0,15.0,uRLLC
0,DL,RU_23,624.4063,CG,80.0,eMBB
0,DL,RU_23,1146.7437,CG,80.0,eMBB
0,UL,RU_63,107.6376,VOIP,100.0,eMBB
0,DL,RU_21,107.6376,VOIP,100.0,eMBB
0,UL,RU_63,252.9886,VOIP,100.0,eMBB
0,DL,RU_21,252.9886,VOIP,100.0,eMBB
0,UL,RU_63,206.6575,VOIP,100.0,eMBB
0,DL,RU_21,206.6575,VOIP,100.0,eMBB
0,UL,RU_51,107.0194,VOIP,100.0,eMBB
0,DL,RU_38,107.0194,VOIP,100.0,eMBB
0,UL,RU_51,185.5944,MIOT,10.0,mMTC
0,UL,RU_28,109.094,VOIP,100.0,eMBB
0,DL,RU_8,109.094,VOIP,100.0,eMBB
0,UL,RU_28,213.0971,VOIP,100.0,eMBB
0,DL,RU_8,213.0971,VOIP,100.0,eMBB
0,UL,RU_31,405.52,I4.0,15.0,uRLLC
0,DL,RU_38,405.52,I4.0,15.0,uRLLC
0,UL,RU_31,854.5762,I4.0,15.0,uRLLC
0,DL,RU_38,854.5762,I4.0,15.0,uRLLC
0,UL,RU_72,816.617,I4.0,15.0,uRLLC
0,DL,RU_6,816.617,I4.0,15.0,uRLLC
0,DL,RU_6,1594.3919,CG,80.0,eMBB
0,UL,RU_82,405.52,I4.0,15.0,uRLLC
0,DL,RU_83,405.52,I4.0,15.0,uRLLC
0,UL,RU_43,816.617,I4.0,15.0,uRLLC
0,DL,RU_16,816.617,I4.0,15.0,uRLLC
0,UL,RU_43,1111.1296,I4.0,15.0,uRLLC
0,DL,RU_16,1111.1296,I4.0,15.0,uRLLC
0,DL,RU_72,605.4415,VS,100.0,eMBB
0,DL,RU_72,1162.7284,VS,100.0,eMBB
0,DL,RU_2,880.8028,VS,100.0,eMBB
0,DL,RU_39,827.8517,VS,100.0,eMBB
0,DL,RU_39,1650.7846,VS,100.0,eMBB
0,UL,RU_39,1857.2387,MIOT,10.0,mMTC
0,DL,RU_22,979.9694,VS,100.0,eMBB
0,DL,RU_22,1752.3795,VS,100.0,eMBB
0,DL,RU_22,1419.985,VS,100.0,eMBB
0,DL,RU_0,952.947,VS,100.0,eMBB
0,DL,RU_58,593.3385,VS,100.0,eMBB
0,DL,RU_14,961.5793,VS,100.0,eMBB
0,DL,RU_14,1955.7557,VS,100.0,eMBB
0,DL,RU_14,1395.0096,VS,100.0,eMBB
0,DL,RU_83,1007.2507,VS,100.0,eMBB
0,DL,RU_8,475.5772,VS,100.0,eMBB
0,DL,RU_8,875.2615,VS,100.0,eMBB
0,DL,RU_32,660.1484,VS,100.0,eMBB
0,DL,RU_3,402.7298,VS,100.0,eMBB
0,DL,RU_3,652.2858,VS,100.0,eMBB
0,DL,RU_8,200.0,VS,100.0,eMBB
0,DL,RU_8,362.5614,VS,100.0,eMBB
0,DL,RU_98,272.0,VS,100.0,eMBB
0,UL,RU_84,107.7065,VOIP,100.0,eMBB
0,DL,RU_62,107.7065,VOIP,100.0,eMBB
0,DL,RU_80,308.0,VS,100.0,eMBB
0,DL,RU_80,512.24,VS,100.0,eMBB
0,DL,RU_80,554.4044,VS,100.0,eMBB
0,UL,RU_75,106.6775,VOIP,100.0,eMBB
0,DL,RU_97,106.6775,VOIP,100.0,eMBB
0,UL,RU_75,172.1884,VOIP,100.0,eMBB
0,DL,RU_97,172.1884,VOIP,100.0,eMBB
0,UL,RU_75,221.9209,VOIP,100.0,eMBB
0,DL,RU_97,221.9209,VOIP,100.0,eMBB
0,UL,RU_38,112.6415,VOIP,100.0,eMBB
0,DL,RU_20,112.6415,VOIP,100.0,eMBB
0,UL,RU_82,107.1565,VOIP,100.0,eMBB
0,DL,RU_28,107.1565,VOIP,100.0,eMBB
0,DL,RU_77,929.3767,VS,100.0,eMBB
0,DL,RU_77,1753.4621,VS,100.0,eMBB
0,DL,RU_77,1876.6867,AR,20.0,eMBB
0,DL,RU_85,276.0,VS,100.0,eMBB
0,DL,RU_85,580.4925,VS,100.0,eMBB
0,DL,RU_85,535.4911,VS,100.0,eMBB
0,DL,RU_22,1159.0755,VS,100.0,eMBB
0,DL,RU_22,1936.7685,VS,100.0,eMBB
0,DL,RU_22,2093.6592,VS,100.0,eMBB
0,UL,RU_71,545.933,MIOT,10.0,mMTC
0,UL,RU_71,1078.2719,MIOT,10.0,mMTC
0,UL,RU_3,736.4525,MIOT,10.0,mMTC
0,UL,RU_3,1267.0101,MIOT,10.0,mMTC
0,UL,RU_83,492.5643,MIOT,10.0,mMTC
0,UL,RU_83,913.0836,MIOT,10.0,mMTC
0,UL,RU_83,847.0109,MIOT,10.0,mMTC
0,UL,RU_88,359.8222,MIOT,10.0,mMTC
0,UL,RU_88,594.7116,MIOT,10.0,mMTC
0,UL,RU_83,721.3136,MIOT,10.0,mMTC
0,UL,RU_83,1191.2345,MIOT,10.0,mMTC
0,UL,RU_83,1695.0693,MIOT,10.0,mMTC
0,UL,RU_83,775.2509,MIOT,10.0,mMTC
0,UL,RU_51,643.9325,MIOT,10.0,mMTC
0,UL,RU_51,1272.8876,MIOT,10.0,mMTC
0,UL,RU_48,912.6067,MIOT,10.0,mMTC
0,UL,RU_77,688.6251,MIOT,10.0,mMTC
0,UL,RU_77,1214.8427,MIOT,10.0,mMTC
0,UL,RU_82,591.5065,MIOT,10.0,mMTC
0,UL,RU_82,988.9168,MIOT,10.0,mMTC
0,DL,RU_15,525.025,CG,80.0,eMBB
0,DL,RU_29,315.8539,CG,80.0,eMBB
0,DL,RU_29,555.1898,CG,80.0,eMBB
0,DL,RU_48,396.5781,CG,80.0,eMBB
0,DL,RU_63,464.6168,CG,80.0,eMBB
0,DL,RU_63,857.1029,CG,80.0,eMBB
0,UL,RU_79,428.9415,MIOT,10.0,mMTC
0,UL,RU_39,867.7332,MIOT,10.0,mMTC
1,UL,RU_65,109.5138,VOIP,100.0,eMBB
1,DL,RU_94,109.5138,VOIP,100.0,eMBB
1,UL,RU_65,195.0738,VOIP,100.0,eMBB
1,DL,RU_94,195.0738,VOIP,100.0,eMBB
1,UL,RU_17,107.9135,VOIP,100.0,eMBB
1,DL,RU_53,107.9135,VOIP,100.0,eMBB
1,UL,RU_78,107.9135,VOIP,100.0,eMBB
1,DL,RU_16,107.9135,VOIP,100.0,eMBB
1,UL,RU_78,240.6373,MIOT,10.0,mMTC
1,DL,RU_15,378.7646,VS,100.0,eMBB
1,UL,RU_54,111.9229,VOIP,100.0,eMBB
